PlayerID,shooterName,Correlation,TotalShots,TeamAbbrev_x
8480002,Nico Hischier,0.11687992357963735,67,NJD
8480830,Andrei Svechnikov,0.5459031240391723,67,CAR
8478864,Kirill Kaprizov,0.28009380130600303,65,MIN
8477500,Bo Horvat,-0.12414220540723843,65,NYI
8480803,Evan Bouchard,0.3938317799584464,65,EDM
8480015,Owen Tippett,0.2710752319495794,65,PHI
8478403,Jack Eichel,0.6735417853298827,65,VGK
8477960,Adrian Kempe,0.20782052057187259,65,LAK
8477946,Dylan Larkin,-0.2561258161956265,64,DET
8477935,Sam Bennett,0.38975214919080814,64,FLA
8474150,Mikael Backlund,0.42451427846600936,63,CGY
8482699,Dylan Guenther,0.020869596778242072,62,UTA
8478439,Travis Konecny,0.3999573304072971,62,PHI
8478414,Timo Meier,0.12896563991981091,62,NJD
8480069,Cale Makar,0.030364434682722617,62,COL
8481580,Connor McMichael,0.3374885866871964,62,WSH
8477949,Alex Tuch,0.5368204457449487,61,BUF
8477933,Sam Reinhart,-0.08981004187394179,61,FLA
8478401,Pavel Zacha,0.0933763872869168,61,BOS
8479542,Brandon Hagel,0.4966329583324222,60,TBL
8478483,Mitch Marner,0.2585333203410625,60,TOR
8478427,Sebastian Aho,0.5745253327071533,59,CAR
8477497,Sean Monahan,0.07073027370670411,59,CBJ
8484801,Macklin Celebrini,0.0446553185128536,58,SJS
8478013,Jake Walman,-0.12700012700019045,58,SJS
8476389,Vincent Trocheck,0.20138298986807684,58,NYR
8479314,Matthew Tkachuk,0.4137658780167318,58,FLA
8477346,MacKenzie Weegar,0.26074892225797286,58,CGY
8476399,Blake Coleman,-0.09892679003439751,58,CGY
8479343,Clayton Keller,-6.091143302474581e-17,57,UTA
8477498,Darnell Nurse,-0.04965363264368484,57,EDM
8474564,Steven Stamkos,0.29472510218483394,57,NSH
8482702,Logan Stankoven,0.43348034445862654,57,DAL
8481068,Yegor Sharangovich,-0.05560706744010875,57,CGY
8477416,Oliver Bjorkstrand,0.37662178857735473,56,SEA
8484144,Connor Bedard,0.21347156217689395,56,CHI
8475151,Kyle Palmieri,0.3398490927161442,56,NYI
8479337,Alex DeBrincat,0.050367289009084285,56,DET
8475184,Chris Kreider,0.4137552605561167,56,NYR
8478420,Mikko Rantanen,0.21678704324240708,55,COL
8480027,Jason Robertson,0.2414837470442928,55,DAL
8475218,Mattias Ekholm,0.06198438130864233,55,EDM
8474578,Erik Karlsson,0.09536417273569425,55,PIT
8477404,Jake Guentzel,0.2880115127179713,55,TBL
8479325,Charlie McAvoy,0.46203297145307787,55,BOS
8478498,Jake DeBrusk,0.01779389477581783,55,VAN
8480188,Fabian Zetterlund,0.10000000000000005,54,SJS
8475167,Victor Hedman,0.3370999312316211,54,TBL
8481540,Cole Caufield,0.3278426732661906,54,MTL
8482078,Lucas Raymond,0.7072786384697234,54,DET
8482740,Wyatt Johnston,-0.11630563036313972,53,DAL
8474590,John Carlson,0.04788101985024946,53,WSH
8477948,Travis Sanheim,0.049953577129311,53,PHI
8476460,Mark Scheifele,0.2829565753327189,53,WPG
8477942,Kevin Fiala,0.030898840285291534,53,LAK
8477951,Nick Schmaltz,0.18959262392869297,53,UTA
8477504,Josh Morrissey,0.33105018030798133,53,WPG
8476881,Tomas Hertl,0.22461456446817957,53,VGK
8478856,Conor Garland,0.07699059774092504,53,VAN
8475768,Jaden Schwartz,0.09950371902099896,53,SEA
8479318,Auston Matthews,0.44330399034136525,53,TOR
8476483,Rickard Rakell,0.3684331308223381,52,PIT
8477940,Nikolaj Ehlers,0.4482907875755203,52,WPG
8479407,Jesper Bratt,0.051224083257188295,51,NJD
8478469,Thomas Chabot,0.4055906429154475,51,OTT
8478449,Roope Hintz,0.27638539919628335,51,DAL
8479675,Trevor Moore,0.06689637185605299,51,LAK
8478873,Troy Terry,0.4142196841870998,51,ANA
8476880,Tom Wilson,0.29150953903647603,51,WSH
8478493,Joel Eriksson Ek,0.4173650061841514,50,MIN
8482803,Olen Zellweger,0.4562667580712163,50,ANA
8482113,Anton Lundell,0.17960228768048714,50,FLA
8483431,Logan Cooley,0.2069593385961789,50,UTA
8482175,JJ Peterka,0.2384506880321153,49,BUF
8476461,Sean Couturier,0.0416632762385178,49,PHI
8471214,Alex Ovechkin,-0.0929102644364899,49,WSH
8476869,Brady Skjei,0.43574467033059494,49,NSH
8476454,Ryan Nugent-Hopkins,0.3087862395180907,49,EDM
8471215,Evgeni Malkin,0.5558405654783977,49,PIT
8480797,Joel Farabee,0.5010817275503464,49,PHI
8475810,Bryan Rust,0.21973647425159148,49,PIT
8477987,Ryan Donato,0.26062334565784157,49,CHI
8482259,Bobby McMann,0.5875410583989533,49,TOR
8482665,Matty Beniers,0.3574559347238296,49,SEA
8482705,Cole Sillinger,2.589980867639083e-17,48,CBJ
8482077,Dylan Holloway,0.2812215728948913,48,STL
8480039,Martin Necas,0.3551104121142175,48,CAR
8478458,Jack Roslovic,0.3048593697443005,48,CAR
8481581,Thomas Harley,0.37806920055820875,48,DAL
8482074,Connor Zary,-0.21824741331783482,47,CGY
8480748,Kiefer Sherwood,0.07306591435329045,47,VAN
8477451,Ryan Hartman,0.582921932850343,47,MIN
8480893,Kirill Marchenko,0.483265755049284,47,CBJ
8471724,Kris Letang,0.3541943010595435,46,PIT
8482155,Alex Laferriere,0.5101881484894675,46,LAK
8483445,Cutter Gauthier,-0.24351231101124043,46,ANA
8478055,Gustav Forsling,0.4845530586702211,46,FLA
8478396,Noah Hanifin,0.31879938072225805,46,VGK
8480012,Elias Pettersson,0.39531012694215456,46,VAN
8477998,Warren Foegele,-0.006367876887001737,46,LAK
8482089,Jake Neighbours,0.3578119880304703,45,STL
8482109,Alexis Lafrenière,0.40253987662432555,45,NYR
8480036,Miro Heiskanen,0.29691374110039226,45,DAL
8481533,Trevor Zegras,-0.024441185836892223,45,ANA
8480018,Nick Suzuki,0.28238017297874024,45,MTL
8475170,Brayden Schenn,0.2027982356831707,45,STL
8478975,Mason Marchment,0.06369058317063354,45,DAL
8475786,Zach Hyman,0.2481975251573893,45,EDM
8476853,Morgan Rielly,0.5119726955176724,45,TOR
8478519,Anthony Cirelli,0.23408229439226094,45,TBL
8475799,Nino Niederreiter,-0.0884523554397821,45,WPG
8478463,Anthony Beauvillier,0.5575609387559707,45,PIT
8481542,Moritz Seider,0.3699663349801685,44,DET
8479591,Michael Eyssimont,0.13018029233787104,44,TBL
8479293,Brandon Tanev,0.4825428244588992,44,SEA
8480891,Michael Kesselring,0.3904475948502235,44,UTA
8480459,Pius Suter,-0.28552143973560623,44,VAN
8478397,Rasmus Andersson,0.45550489653458864,44,CGY
8476459,Mika Zibanejad,-0.05896140323205804,44,NYR
8477964,Ivan Barbashev,-0.19462473604038072,44,VGK
8476892,Colton Parayko,0.08504166129116407,44,STL
8476906,Shayne Gostisbehere,0.08817663872718719,44,CAR
8476885,Jacob Trouba,0.2666394214326139,43,NYR
8482671,Owen Power,0.31354939036857854,43,BUF
8480014,Gabriel Vilardi,0.17043696642357384,43,WPG
8482097,Jack Quinn,0.3508924666126691,43,BUF
8482093,Seth Jarvis,0.1503054303507203,43,CAR
8482116,Tim Stützle,0.047054218624519535,43,OTT
8474641,Adam Henrique,0.3753634053669237,43,EDM
8482475,Yegor Chinakhov,0.4667417727765795,43,CBJ
8482730,Brandt Clarke,0.3160646561815447,42,LAK
8482679,Matt Coronato,0.3190896140869863,42,CGY
8479638,Justin Brazeau,0.1585168980598937,42,BOS
8476474,Stefan Noesen,0.2944826528689296,42,NJD
8475848,Brendan Gallagher,0.140302304470575,42,MTL
8475791,Taylor Hall,0.1171871748851087,42,CHI
8482667,William Eklund,0.5487032611687344,42,SJS
8473512,Claude Giroux,-0.053207884337252404,42,OTT
8475149,Marcus Johansson,0.26741641932647087,42,MIN
8482124,Quinton Byfield,-0.053376051268362396,42,LAK
8476458,Ryan Strome,0.21389631597324926,42,ANA
8480145,Neal Pionk,0.23793653767520076,41,WPG
8482157,Will Cuylle,0.10610466795727828,41,NYR
8476456,Jonathan Huberdeau,0.21628669084801186,41,CGY
8478474,Lawson Crouse,0.390592594007419,41,UTA
8478010,Brayden Point,0.27110063088635683,41,TBL
8484166,Adam Fantilli,0.20489134489032432,41,CBJ
8477447,Shea Theodore,0.08730158730158732,41,VGK
8479365,Trent Frederic,0.013750147323796272,41,BOS
8479345,Jakob Chychrun,0.21684543705982773,40,WSH
8482105,Jake Sanderson,0.5025189076296062,40,OTT
8474565,Alex Pietrangelo,-0.015473425857049281,40,VGK
8484387,Matvei Michkov,0.2679213253633764,40,PHI
8478136,Jake Middleton,0.024195539543709954,40,MIN
8476872,Scott Laughton,0.491472230077507,40,PHI
8478891,Mason Appleton,0.3026941464130131,40,WPG
8476419,Jean-Gabriel Pageau,7.754133954591437e-18,40,NYI
8475168,Matt Duchene,0.0451989325798535,40,DAL
8477015,Connor Brown,-0.1523089347313735,40,EDM
8479410,Mikhail Sergachev,0.2132007163556105,40,UTA
8480849,Barrett Hayton,-0.26714835437120565,40,UTA
8481028,Martin Pospisil,0.21255795634020935,39,CGY
8482055,Drew O'Connor,-0.10143566090331314,39,PIT
8481523,Kirby Dach,-0.1342675548607065,39,MTL
8478462,Nicolas Roy,0.4115389056848508,39,VGK
8478047,Michael Bunting,0.33864810597807826,39,PIT
8481013,Jonatan Berggren,0.20962649881922743,39,DET
8479987,Morgan Geekie,0.23918243661746993,39,BOS
8479941,Justin Danforth,0.35143174800275734,39,CBJ
8475794,Tyler Seguin,0.3822547860539974,39,DAL
8476967,Brett Kulak,-0.20962649881922743,39,EDM
8475745,Charlie Coyle,-0.07167978640602347,38,BOS
8480064,Josh Norris,0.41770635491817765,38,OTT
8477021,Alexander Kerfoot,0.10943513103291656,38,UTA
8480208,Drake Batherson,0.06412071758039056,38,OTT
8475753,Justin Faulk,-0.03113346758666992,38,STL
8470613,Brent Burns,0.03857204271037599,38,CAR
8476457,Adam Larsson,0.18870996228206563,38,SEA
8478444,Brock Boeser,0.4479035211448196,38,VAN
8475765,Vladimir Tarasenko,0.41565163256835513,38,DET
8475225,Craig Smith,0.5848076606885378,38,CHI
8483468,Jiri Kulich,0.1454497715798308,37,BUF
8482079,Marco Rossi,0.14666463872518845,37,MIN
8482146,Luke Evangelista,0.29995474489358825,37,NSH
8481554,Kaapo Kakko,0.41192762675544065,37,NYR
8482110,Dawson Mercer,0.09433674123989005,37,NJD
8482720,Matthew Knies,0.04772739599033474,37,TOR
8473422,Nick Foligno,0.16088901906206193,37,CHI
8479353,Brett Howden,0.12197432056680978,37,VGK
8474141,Patrick Kane,0.49290397095882427,37,DET
8480009,Eeli Tolvanen,0.19083440462771858,37,SEA
8475287,Erik Haula,-0.0491649153242042,37,NJD
8475722,Jason Zucker,0.20622732178857345,37,BUF
8475171,Oliver Ekman-Larsson,0.17178712444726568,37,TOR
8477507,Nikita Zadorov,0.24786185608459257,37,BOS
8473994,Jamie Benn,0.07060987881136033,36,DAL
8479316,Luke Kunin,0.08257228238447706,36,SJS
8480829,Jesperi Kotkaniemi,0.017425375883933027,36,CAR
8477493,Aleksander Barkov,0.17708440083028656,36,FLA
8477495,Seth Jones,-0.09245003270420488,36,CHI
8479999,Casey Mittelstadt,0.34734123425581653,36,COL
8482809,Jackson Blake,0.3961869675955601,36,CAR
8479944,Zachary Aston-Reese,0.1960680474207316,36,CBJ
8475158,Ryan O'Reilly,0.4588314677411236,36,NSH
8477932,Aaron Ekblad,0.10027797134927613,36,FLA
8477506,Ryan Pulock,0.17564595480607212,36,NYI
8476923,Damon Severson,0.4450176989189275,35,CBJ
8478233,Andrew Mangiapane,0.3497349098935193,35,WSH
8478440,Dylan Strome,0.5952934636485436,35,WSH
8478542,Evan Rodrigues,0.13372812598265227,35,FLA
8476882,Teuvo Teravainen,-0.23971375965339192,35,CHI
8480835,Jack Drury,0.17541160386140592,35,CAR
8477402,Pavel Buchnevich,0.21638563370731523,35,STL
8481656,Aliaksei Protas,0.017571825197102143,35,WSH
8477505,Alexander Wennberg,0.2605987620285215,35,SJS
8477496,Elias Lindholm,0.3073236274263701,35,BOS
8473986,Alex Killorn,0.23145502494313783,35,ANA
8482125,Alexander Holtz,0.13566468949384045,35,VGK
8476854,Hampus Lindholm,0.1324102244257124,35,BOS
8482149,Cole Perfetti,0.0592890815061083,35,WPG
8474716,Jared Spurgeon,0.0,34,MIN
8480336,Sean Walker,0.17100153004974022,34,CAR
8476448,William Karlsson,0.242320157475722,34,VGK
8476902,Esa Lindell,0.5040729565055776,34,DAL
8480028,Morgan Frost,-0.0707536038287295,34,PHI
8478042,Viktor Arvidsson,-0.5337449961641162,34,EDM
8481553,Bobby Brink,0.25264557631995577,34,PHI
8474149,Evgenii Dadonov,-0.14027828207595955,33,DAL
8480078,Filip Chytil,-0.13199472031677886,33,NYR
8481582,Nicholas Robertson,0.31326447449614586,33,TOR
8476479,Phillip Danault,0.27516257875088224,33,LAK
8479344,Jesse Puljujarvi,0.08366069103211833,33,PIT
8481624,Ilya Mikheyev,-0.03698633607276546,33,CHI
8477845,Trevor van Riemsdyk,0.30629500670116044,33,WSH
8483464,Marco Kasper,0.3090733178219591,33,DET
8475343,Nic Dowd,-0.3158690276528952,33,WSH
8484958,Maxim Tsyplakov,-0.011012085053239177,33,NYI
8478859,Niko Mikkola,0.3161269762880575,32,FLA
8475200,Dmitry Orlov,0.2189816030469221,32,CAR
8479619,Michael Carcone,0.28213824634343926,32,UTA
8479400,Pierre-Luc Dubois,0.24358980208174705,32,WSH
8477444,Andre Burakovsky,1.2113526306256196e-17,32,SEA
8481043,Cole Koepke,-0.048697705437657,32,BOS
8476624,Barclay Goodrow,0.4563814453597331,32,SJS
8482159,Tyson Foerster,0.28164193459458287,31,PHI
8478438,Tommy Novak,0.6508140266182866,31,NSH
8480043,Timothy Liljegren,0.1958273720125748,31,TOR
8476875,Mike Matheson,0.12922873829093587,31,MTL
8477903,Garnet Hathaway,0.3204934467079101,31,PHI
8480043,Timothy Liljegren,0.1958273720125748,31,SJS
8480860,Kevin Bahl,0.008418733329609056,31,CGY
8477479,Tyler Bertuzzi,0.446654358819025,31,CHI
8481032,Paul Cotter,0.5125083878904095,31,NJD
8479323,Adam Fox,0.24540582036905334,31,NYR
8484227,Will Smith,0.26512526804623654,31,SJS
8474189,Lars Eller,0.04153970606651705,31,PIT
8474189,Lars Eller,0.04153970606651705,31,WSH
8476392,Adam Lowry,0.22470042177191327,31,WPG
8482073,Braden Schneider,0.1036523113726489,31,NYR
8484258,Sam Malinski,-0.35997774284903683,31,COL
8475177,Calvin de Haan,0.3897100174581494,30,COL
8478970,Jalen Chatfield,0.20071159878939285,30,CAR
8476469,Joel Armia,0.3944467458277702,30,MTL
8482122,Brock Faber,0.050556681371142255,30,MIN
8478466,Daniel Sprong,0.4385290096535145,30,VAN
8481601,Simon Holmstrom,-0.29849478413861713,30,NYI
8481617,Vasily Podkolzin,-0.021809675900809858,30,EDM
8481711,Matias Maccelli,0.27216552697590873,30,UTA
8475324,Nick Jensen,0.20480447371419166,30,OTT
8483808,Andrei Kuzmenko,0.10050378152592121,30,CGY
8478466,Daniel Sprong,0.4385290096535145,30,SEA
8476826,Yanni Gourde,0.15720703638063313,30,SEA
8475191,Reilly Smith,0.18650096164806276,30,NYR
8478831,Kevin Stenlund,0.19127301391900148,30,UTA
8481524,Bowen Byram,0.5737776391780872,30,BUF
8477919,Frederick Gaudreau,0.05055668137114226,30,MIN
8478874,Adam Gaudette,0.06554031313663455,30,OTT
8481618,Alex Newhook,0.14403033799265133,29,MTL
8475188,Brayden McNabb,-0.058363739034294725,29,VGK
8479520,Brandon Duhaime,0.2185679592662757,29,WSH
8482762,Simon Edvinsson,0.18474475561421203,29,DET
8480817,K'Andre Miller,0.23579274055279792,29,NYR
8480172,Jan Rutta,-0.13861971552385643,29,SJS
8477369,Carson Soucy,0.012437002894184214,29,VAN
8477499,Rasmus Ristolainen,0.458124025104144,29,PHI
8474586,Jordan Eberle,0.49852053846629757,29,SEA
8478421,A.J. Greer,0.13875225312984218,29,FLA
8481568,Alex Vlasic,0.23579274055279786,29,CHI
8476463,Jonas Brodin,0.5857821525426532,29,MIN
8476927,Teddy Blueger,-0.10954451150103324,28,VAN
8473533,Jordan Staal,0.24268133584853777,28,CAR
8481716,Dmitri Voronkov,0.5295740910852021,28,CBJ
8471685,Anze Kopitar,-0.0635762147065853,28,LAK
8481535,Nils Hoglander,0.26919095102908264,28,VAN
8475279,Ben Chiarot,0.41349254254555606,28,DET
8482858,Ryker Evans,0.20942695414584778,28,SEA
8477969,Marcus Pettersson,-0.18831089428867737,28,PIT
8480289,Morgan Barron,-0.11343565162162872,28,WPG
8484153,Leo Carlsson,0.6266283136583128,28,ANA
8478443,Brandon Carlo,-1.2609779655012857e-17,27,BOS
8481789,Tye Kartye,0.23492637499709332,27,SEA
8476292,Ondrej Palat,-0.14369239987313734,27,NJD
8484145,Zach Benson,0.2832872556870855,27,BUF
8476921,Jordan Martinook,0.48280454958526753,27,CAR
8484304,Uvis Balinskis,0.10482009370189772,27,FLA
8483930,Ivan Ivan,0.12058667446170714,27,COL
8478434,Keegan Kolesar,0.3493159896852984,27,VGK
8477989,Christian Dvorak,-0.1367836758751944,27,MTL
8476438,Brandon Saad,0.17563809852599302,27,STL
8480873,Rasmus Sandin,0.10722219284950192,27,WSH
8479393,Noah Gregor,0.23038783879204575,27,OTT
8482745,Mason McTavish,0.6613756613756613,27,ANA
8481186,Logan O'Connor,0.1701326291229325,27,COL
8479336,Carl Grundstrom,0.2739983121755954,27,SJS
8481161,Jake Christiansen,0.2851922558976392,27,CBJ
8478500,Ivan Provorov,0.40831830989503803,27,CBJ
8477456,J.T. Compher,0.2064559096370036,27,DET
8480845,Rasmus Kupari,0.013767697847212212,27,WPG
8476891,Matt Grzelcyk,0.24428031201958034,27,PIT
8482624,Daniil Miromanov,0.006946454704855481,27,CGY
8479390,Taylor Raddysh,0.020231974386012926,27,WSH
8479525,Ross Colton,0.2636352520041483,27,COL
8481577,Philip Tomasino,0.3233808333817773,26,PIT
8481577,Philip Tomasino,0.3233808333817773,26,NSH
8481167,Brayden Pachal,0.11719021449974364,26,CGY
8477476,Artturi Lehkonen,-0.137360563948689,26,COL
8482476,Emil Heineman,-0.023124864503144032,26,MTL
8480762,Eric Robinson,0.007151619596132787,26,CAR
8478569,Noel Acciari,0.33966050915148477,26,PIT
8480185,Eetu Luostarinen,0.2419944149338353,26,FLA
8479983,Mario Ferraro,-0.037476584449793064,26,SJS
8477488,Brett Pesce,0.038124642583151166,26,NJD
8476467,Jamie Oleksiak,-0.23028309323591908,26,SEA
8482117,Lukas Reichel,0.20080483222562476,26,CHI
8478882,Vladislav Gavrikov,0.38391703563326424,25,LAK
8481641,Joel Kiviranta,0.0916924292911894,25,COL
8483490,Pavel Mintyukov,-0.06834581897672601,25,ANA
8478038,Devon Toews,0.09862273454430753,25,COL
8483447,Conor Geekie,-0.03716470731235833,25,TBL
8483515,Juraj Slafkovsky,0.24370871833797697,25,MTL
8480246,Nick Perbix,-0.1551678012635245,25,TBL
8480113,Alex Iafallo,-0.24991481628465298,25,WPG
8476393,Nick Cousins,0.12446097204675333,25,OTT
8476871,Tanner Pearson,-0.2589171077958695,25,VGK
8474612,Travis Hamonic,-0.052015648661029916,25,OTT
8479671,Mathieu Olivier,0.227824882100654,25,CBJ
8475760,Nick Bjugstad,-0.11738418149836707,25,UTA
8477425,Miles Wood,0.1514480370837072,25,COL
8475208,Brian Dumoulin,0.531398615399819,25,ANA
8476958,Jaccob Slavin,0.22148725420119528,25,CAR
8476879,Cody Ceci,0.1438819159264257,25,SJS
8479398,Samuel Girard,0.18222938064376812,25,COL
8476525,Colin Miller,-0.035179877236514584,25,WPG
8480073,Erik Brannstrom,0.5441567397148077,25,VAN
8479998,Mikey Anderson,0.5371936049965955,25,LAK
8476981,Josh Anderson,-0.07297995677998499,25,MTL
8483457,Lane Hutson,0.21151085576221174,24,MTL
8474157,Max Pacioretty,-0.1307440900921227,24,TOR
8480448,Parker Kelly,0.24771684715343115,24,COL
8480789,Oliver Wahlstrom,0.09090909090909097,24,NYI
8480192,Johnathan Kovacevic,0.009221388919541426,24,NJD
8480035,Henri Jokiharju,-0.3180185567999701,24,BUF
8480023,Robert Thomas,0.46291004988627565,24,STL
8477503,Max Domi,0.511766315719159,24,TOR
8476480,Vladislav Namestnikov,-1.7101448902949922e-17,24,WPG
8482511,Mason Lohrei,0.4335140018145343,24,BOS
8475692,Mats Zuccarello,0.7101763408080449,24,MIN
8480802,Ryan McLeod,-0.31330260271572025,24,BUF
8479425,Filip Hronek,0.09461635504451552,24,VAN
8474567,Zach Bogosian,0.1880813098757533,24,MIN
8474679,Gustav Nyquist,0.2721655269759087,24,NSH
8476889,Radek Faksa,0.16754084348645873,23,STL
8477429,Andrew Copp,-0.15356666924646287,23,DET
8475913,Mark Stone,0.049629166698546535,23,VGK
8480990,Declan Chisholm,0.277432630504893,23,MIN
8475179,Dmitry Kulikov,-0.19578900207451216,23,FLA
8481517,Brett Leason,-0.007436845804219335,23,ANA
8482684,Luke Hughes,0.14990633779917228,23,NJD
8480355,Mark Kastelic,-0.1992909853951101,23,BOS
8476979,Erik Gustafsson,0.3127178289358892,23,DET
8478445,Mathew Barzal,0.28927342567101927,23,NYI
8474574,Tyler Myers,0.1799755728403202,23,VAN
8478115,Pierre Engvall,0.442385237080282,23,NYI
8478020,Michael Amadio,0.18229818539632137,23,OTT
8482092,Ridly Greig,0.2567846441904217,22,OTT
8470600,Ryan Suter,0.13712555853457367,22,STL
8482176,Wyatt Kaiser,0.13018891098082386,22,CHI
8476312,Josh Manson,0.06410428437640449,22,COL
8474013,Ian Cole,0.24712082528608617,22,UTA
8480003,Jesper Boqvist,-0.22363685040756381,22,FLA
8482737,Zack Bolduc,0.41208169184606697,22,STL
8480798,Philipp Kurashev,-0.21598386509728756,22,CHI
8477426,Nick Paul,-0.043355498476206,22,TBL
8481042,Nikolai Kovalenko,0.37394727960831,22,COL
8479359,Beck Malenstyn,0.13037878038095915,22,BUF
8478468,Jeremy Lauzon,0.0,21,NSH
8480848,Ty Dellandrea,0.3130865707078088,21,SJS
8483524,Shane Wright,-0.02992436860248369,21,SEA
8476905,Chandler Stephenson,0.19069251784911845,21,SEA
8478904,Steven Lorentz,0.14607663686703576,21,TOR
8480834,Ty Emberson,0.18992404556962128,21,EDM
8479351,Sam Steel,0.33333333333333326,21,DAL
8479371,Dante Fabbro,-0.014641115812672398,21,NSH
8476473,Connor Murphy,0.4119429204355498,21,CHI
8478046,Danton Heinen,0.09558794818157491,21,VAN
8476331,Dylan DeMelo,0.2714411554087214,21,WPG
8481596,Shane Pinto,0.6489173676208705,21,OTT
8481593,Jayden Struble,0.04821979686315372,21,MTL
8481605,Jackson LaCombe,0.22503719930586713,21,ANA
8479371,Dante Fabbro,-0.014641115812672398,21,CBJ
8475193,Tomas Tatar,0.2738612787525831,20,NJD
8479992,Michael Rasmussen,0.07478662830163742,20,DET
8475842,Sam Carrick,-0.05558675777961365,20,NYR
8478413,Jordan Greenway,0.15278308283803518,20,BUF
8481606,Jordan Spence,0.265236753751076,20,LAK
8474568,Luke Schenn,0.0,20,NSH
8476917,Adam Pelech,0.13762047064079508,20,NYI
8476931,Jake McCabe,0.3913468185146212,20,TOR
8482964,Arber Xhekaj,0.5555154386670118,20,MTL
8480049,Dylan Samberg,0.04796356153459285,20,WPG
8477478,William Carrier,-0.07193857960558289,20,CAR
8479772,Zack MacEwen,0.37350894041699795,20,OTT
8482660,Kent Johnson,0.29880715233359845,20,CBJ
8478851,Alexandre Carrier,0.24723408821707435,19,NSH
8481743,Marc Del Gaizo,0.12820060769893685,19,NSH
8482087,Kaiden Guhle,-0.26049403612586386,19,MTL
8474715,Cam Atkinson,0.019181177921614473,19,TBL
8478178,Darren Raddysh,-0.05773502691896256,19,TBL
8478133,Jake Evans,-0.2735262801210706,19,MTL
8477573,Nathan Walker,-0.10020060200702528,19,STL
8478099,Kevin Labanc,0.15450786078738143,19,CBJ
8482070,Mitchell Chaffee,0.47424367491514935,19,TBL
8481477,Nico Sturm,-0.31476351605401787,19,SJS
8478840,Will Borgen,0.5283336762217147,19,SEA
8475462,Radko Gudas,-0.29675587033676415,19,ANA
8480855,Jack McBain,0.08347838711296818,19,UTA
8479976,Juuso Valimaki,0.34849514148171934,19,UTA
8481014,Alexander Romanov,-0.12734290799340273,19,NYI
8480878,Nils Lundkvist,0.02344036154692473,19,DAL
8479442,Troy Stecher,-0.15678681139726627,19,EDM
8482713,Mackie Samoskevich,0.42106453362215873,19,FLA
8482742,Zachary L'Heureux,0.1460204150811423,19,NSH
8477353,Tyler Motte,0.17349447958987205,19,DET
8477365,Connor Clifton,0.12005684510029867,19,BUF
8480058,Pierre-Olivier Joseph,0.11144857919604101,19,STL
8479982,Conor Timmins,-0.024038461538461564,19,TOR
8480813,Joe Veleno,-0.18499891602515212,19,DET
8476878,Zemgus Girgensons,0.08980265101338743,19,TBL
8480796,Martin Fehervary,0.24260307661174946,19,WSH
8480727,Zach Whitecloud,0.4107054629204817,19,VGK
8473453,Trevor Lewis,0.10411680888830548,19,LAK
8470621,Corey Perry,0.16337650764360104,19,EDM
8480281,Alexey Toropchenko,0.3029196256855408,18,STL
8479369,Andrew Peeke,0.23648753059914965,18,BOS
8481522,Peyton Krebs,0.058554004376911994,18,BUF
8475763,Kevin Hayes,-0.20334751282094438,18,PIT
8482126,Emil Andrae,0.4453149989675269,18,PHI
8482062,Cole Smith,0.19425717247145283,18,NSH
8476374,Sean Kuraly,0.2992759858433004,18,CBJ
8482095,Tyler Kleven,-0.40561881385574416,18,OTT
